PSA_ID,Domain,Subcategory,EN,SW,SO,EK,DH,Source,Date_Generated,Confidence_Note
PSA_00038,Health,Disease Prevention and Control,The County Department of Health warns residents of Kilifi of a rise in cholera cases and advises precaution during the coming school term.,Idara ya Afya ya Kaunti inawaonya wakazi wa Kilifi kuhusu ongezeko la visa vya kipindupindu na kutaka tahadhari muhula ujao wa shule.,Waaxda Caafimaadka ee Gobolka waxay uga digaysaa dadka Kilifi kororka kiisaska daacuunka xilliga dugsiga ee soo socda.,Ebiombe bia County egoseka abanto b'Kilifi ase okoongera kw'amasiko a kipindupindu omwaka ogochaa ogw'esukuru.,Bad mar Ngima e County siemo jo Kilifi kuom medruok mar kolera kinde skul mabiro.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00039,Health,Disease Prevention and Control,"KEMRI announces a HIV/AIDS outreach exercise in Kilifi, starting 30th July 2026.","KEMRI inatangaza zoezi la VVU/UKIMWI katika Kilifi, litaanza tarehe 30 Julai 2026.","KEMRI waxay ku dhawaaqday hawl HIV/AIDS-ka ah oo Kilifi, oo bilaabmaysa 30-ka Luulyo 2026.","KEMRI egotangaza omobaso kwa HIV/UKIMWI ase Kilifi, ekwamba ekiro kia 30 Julai 2026.","KEMRI lando tich mar HIV/AIDS e Kilifi, chakre tarik 30 Julai 2026.","Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00040,Health,Disease Prevention and Control,"The County Department of Health announces a malaria outreach exercise in Nakuru, starting during the coming school term.","Idara ya Afya ya Kaunti inatangaza zoezi la malaria katika Nakuru, litaanza muhula ujao wa shule.","Waaxda Caafimaadka ee Gobolka waxay ku dhawaaqday hawl duumada ah oo Nakuru, oo bilaabmaysa xilliga dugsiga ee soo socda.","Ebiombe bia County egotangaza omobaso kwa malaria ase Nakuru, ekwamba omwaka ogochaa ogw'esukuru.","Bad mar Ngima e County lando tich mar malaria e Nakuru, chakre kinde skul mabiro.","Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00041,Health,Disease Prevention and Control,"The County Department of Health announces a malaria outreach exercise in Machakos, starting 20th October 2026.","Idara ya Afya ya Kaunti inatangaza zoezi la malaria katika Machakos, litaanza tarehe 20 Oktoba 2026.","Waaxda Caafimaadka ee Gobolka waxay ku dhawaaqday hawl duumada ah oo Machakos, oo bilaabmaysa 20-ka Oktoobar 2026.","Ebiombe bia County egotangaza omobaso kwa malaria ase Machakos, ekwamba ekiro kia 20 Oktoba 2026.","Bad mar Ngima e County lando tich mar malaria e Machakos, chakre tarik 20 Oktoba 2026.","Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00042,Health,Disease Prevention and Control,KEMRI urges residents of Garissa to attend the free HIV/AIDS clinic 30th July 2026.,KEMRI inawahimiza wakazi wa Garissa kuhudhuria kliniki ya bure ya VVU/UKIMWI tarehe 30 Julai 2026.,KEMRI waxay ku booriyaysaa dadka Garissa inay ka qeybgalaan kaliinigga bilaashka ah ee HIV/AIDS-ka 30-ka Luulyo 2026.,KEMRI egotebia abanto b'Garissa gochia ase kiliniki ekya HIV/UKIMWI bwerabwera ekiro kia 30 Julai 2026.,KEMRI jiwo ni jo Garissa mondo obi e kliniki mar HIV/AIDS nono tarik 30 Julai 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00043,Health,Disease Prevention and Control,KEMRI urges residents of Nyeri to attend the free malaria clinic 1st September 2026.,KEMRI inawahimiza wakazi wa Nyeri kuhudhuria kliniki ya bure ya malaria tarehe 1 Septemba 2026.,KEMRI waxay ku booriyaysaa dadka Nyeri inay ka qeybgalaan kaliinigga bilaashka ah ee duumada 1-da Sebtember 2026.,KEMRI egotebia abanto b'Nyeri gochia ase kiliniki ekya malaria bwerabwera ekiro kia 1 Septemba 2026.,KEMRI jiwo ni jo Nyeri mondo obi e kliniki mar malaria nono tarik 1 Septemba 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00044,Health,Disease Prevention and Control,The Ministry of Health calls on all households in Kisii to complete tuberculosis vaccination the next 7 days.,Wizara ya Afya inatoa wito kwa kaya zote za Kisii kukamilisha chanjo ya kifua kikuu siku 7 zijazo.,Wasaaradda Caafimaadka waxay ku dhiirigelinaysaa qoysaska Kisii inay dhammaystiraan tallaalka qaaxada 7-da maalmood ee soo socda.,Ministri y'Ebiombe egoiterera amache aria ase Kisii okomaliza chanjo ya chifua kikuu ebiro saba biria bироche.,Ministry mar Ngima luongo ute duto e Kisii mondo giti chuoyo mar TB ndalo abiriyo mabiro.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00045,Health,Disease Prevention and Control,The County Department of Health calls on all households in Meru to complete tuberculosis vaccination 20th October 2026.,Idara ya Afya ya Kaunti inatoa wito kwa kaya zote za Meru kukamilisha chanjo ya kifua kikuu tarehe 20 Oktoba 2026.,Waaxda Caafimaadka ee Gobolka waxay ku dhiirigelinaysaa qoysaska Meru inay dhammaystiraan tallaalka qaaxada 20-ka Oktoobar 2026.,Ebiombe bia County egoiterera amache aria ase Meru okomaliza chanjo ya chifua kikuu ekiro kia 20 Oktoba 2026.,Bad mar Ngima e County luongo ute duto e Meru mondo giti chuoyo mar TB tarik 20 Oktoba 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00046,Health,Disease Prevention and Control,The County Department of Health reminds the public in Nairobi that malaria screening is available 1st September 2026.,Idara ya Afya ya Kaunti inawakumbusha umma wa Nairobi kuwa uchunguzi wa malaria unapatikana tarehe 1 Septemba 2026.,Waaxda Caafimaadka ee Gobolka waxay xasuusinaysaa dadweynaha Nairobi in baaritaanka duumada la heli karo 1-da Sebtember 2026.,Ebiombe bia County egoibokia abanto b'Nairobi ng'okoigereka kwa malaria kwaboreka ekiro kia 1 Septemba 2026.,Bad mar Ngima e County paro ni ji Nairobi ni nonro mar malaria nitie tarik 1 Septemba 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00047,Health,Disease Prevention and Control,The County Department of Health calls on all households in Nyeri to complete HIV/AIDS vaccination 15th August 2026.,Idara ya Afya ya Kaunti inatoa wito kwa kaya zote za Nyeri kukamilisha chanjo ya VVU/UKIMWI tarehe 15 Agosti 2026.,Waaxda Caafimaadka ee Gobolka waxay ku dhiirigelinaysaa qoysaska Nyeri inay dhammaystiraan tallaalka HIV/AIDS-ka 15-ka Ogosto 2026.,Ebiombe bia County egoiterera amache aria ase Nyeri okomaliza chanjo ya HIV/UKIMWI ekiro kia 15 Agosti 2026.,Bad mar Ngima e County luongo ute duto e Nyeri mondo giti chuoyo mar HIV/AIDS tarik 15 Agosti 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00048,Health,Disease Prevention and Control,The Ministry of Health urges residents of Kisii to attend the free tuberculosis clinic 20th October 2026.,Wizara ya Afya inawahimiza wakazi wa Kisii kuhudhuria kliniki ya bure ya kifua kikuu tarehe 20 Oktoba 2026.,Wasaaradda Caafimaadka waxay ku booriyaysaa dadka Kisii inay ka qeybgalaan kaliinigga bilaashka ah ee qaaxada 20-ka Oktoobar 2026.,Ministri y'Ebiombe egotebia abanto b'Kisii gochia ase kiliniki ekya chifua kikuu bwerabwera ekiro kia 20 Oktoba 2026.,Ministry mar Ngima jiwo ni jo Kisii mondo obi e kliniki mar TB nono tarik 20 Oktoba 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00049,Health,Disease Prevention and Control,The Kenya Red Cross calls on all households in Nyeri to complete cholera vaccination the next 7 days.,Msalaba Mwekundu wa Kenya inatoa wito kwa kaya zote za Nyeri kukamilisha chanjo ya kipindupindu siku 7 zijazo.,Iskaashiga Casumaadka Kenya waxay ku dhiirigelinaysaa qoysaska Nyeri inay dhammaystiraan tallaalka daacuunka 7-da maalmood ee soo socda.,Red Cross ya Kenya egoiterera amache aria ase Nyeri okomaliza chanjo ya kipindupindu ebiro saba biria bироche.,Red Cross mar Kenya luongo ute duto e Nyeri mondo giti chuoyo mar kolera ndalo abiriyo mabiro.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00050,Health,Disease Prevention and Control,The County Department of Health urges residents of Kisumu to attend the free malaria clinic before the end of the month.,Idara ya Afya ya Kaunti inawahimiza wakazi wa Kisumu kuhudhuria kliniki ya bure ya malaria kabla ya mwisho wa mwezi.,Waaxda Caafimaadka ee Gobolka waxay ku booriyaysaa dadka Kisumu inay ka qeybgalaan kaliinigga bilaashka ah ee duumada ka hor dhammaadka bisha.,Ebiombe bia County egotebia abanto b'Kisumu gochia ase kiliniki ekya malaria bwerabwera imbere y'okoisia okwaikara.,Bad mar Ngima e County jiwo ni jo Kisumu mondo obi e kliniki mar malaria nono kapok dwe orumo.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00051,Health,Disease Prevention and Control,"The Kenya Red Cross announces a tuberculosis outreach exercise in Mombasa, starting by Friday.","Msalaba Mwekundu wa Kenya inatangaza zoezi la kifua kikuu katika Mombasa, litaanza ifikapo Ijumaa.","Iskaashiga Casumaadka Kenya waxay ku dhawaaqday hawl qaaxada ah oo Mombasa, oo bilaabmaysa marka la gaaro Jimcaha.","Red Cross ya Kenya egotangaza omobaso kwa chifua kikuu ase Mombasa, ekwamba erinda Ijumaa.","Red Cross mar Kenya lando tich mar TB e Mombasa, chakre chopni chieng' Ijumaa.","Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00052,Health,Disease Prevention and Control,The Ministry of Health reminds the public in Nairobi that HIV/AIDS screening is available 20th October 2026.,Wizara ya Afya inawakumbusha umma wa Nairobi kuwa uchunguzi wa VVU/UKIMWI unapatikana tarehe 20 Oktoba 2026.,Wasaaradda Caafimaadka waxay xasuusinaysaa dadweynaha Nairobi in baaritaanka HIV/AIDS-ka la heli karo 20-ka Oktoobar 2026.,Ministri y'Ebiombe egoibokia abanto b'Nairobi ng'okoigereka kwa HIV/UKIMWI kwaboreka ekiro kia 20 Oktoba 2026.,Ministry mar Ngima paro ni ji Nairobi ni nonro mar HIV/AIDS nitie tarik 20 Oktoba 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00053,Health,Disease Prevention and Control,"KEMRI announces a malaria outreach exercise in Nakuru, starting 1st September 2026.","KEMRI inatangaza zoezi la malaria katika Nakuru, litaanza tarehe 1 Septemba 2026.","KEMRI waxay ku dhawaaqday hawl duumada ah oo Nakuru, oo bilaabmaysa 1-da Sebtember 2026.","KEMRI egotangaza omobaso kwa malaria ase Nakuru, ekwamba ekiro kia 1 Septemba 2026.","KEMRI lando tich mar malaria e Nakuru, chakre tarik 1 Septemba 2026.","Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00054,Health,Disease Prevention and Control,The County Department of Health warns residents of Kisumu of a rise in malaria cases and advises precaution 30th July 2026.,Idara ya Afya ya Kaunti inawaonya wakazi wa Kisumu kuhusu ongezeko la visa vya malaria na kutaka tahadhari tarehe 30 Julai 2026.,Waaxda Caafimaadka ee Gobolka waxay uga digaysaa dadka Kisumu kororka kiisaska duumada 30-ka Luulyo 2026.,Ebiombe bia County egoseka abanto b'Kisumu ase okoongera kw'amasiko a malaria ekiro kia 30 Julai 2026.,Bad mar Ngima e County siemo jo Kisumu kuom medruok mar malaria tarik 30 Julai 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00055,Health,Disease Prevention and Control,KEMRI calls on all households in Kisii to complete malaria vaccination by Friday.,KEMRI inatoa wito kwa kaya zote za Kisii kukamilisha chanjo ya malaria ifikapo Ijumaa.,KEMRI waxay ku dhiirigelinaysaa qoysaska Kisii inay dhammaystiraan tallaalka duumada marka la gaaro Jimcaha.,KEMRI egoiterera amache aria ase Kisii okomaliza chanjo ya malaria erinda Ijumaa.,KEMRI luongo ute duto e Kisii mondo giti chuoyo mar malaria chopni chieng' Ijumaa.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00056,Health,Disease Prevention and Control,The County Department of Health urges residents of Nairobi to attend the free malaria clinic during the coming school term.,Idara ya Afya ya Kaunti inawahimiza wakazi wa Nairobi kuhudhuria kliniki ya bure ya malaria muhula ujao wa shule.,Waaxda Caafimaadka ee Gobolka waxay ku booriyaysaa dadka Nairobi inay ka qeybgalaan kaliinigga bilaashka ah ee duumada xilliga dugsiga ee soo socda.,Ebiombe bia County egotebia abanto b'Nairobi gochia ase kiliniki ekya malaria bwerabwera omwaka ogochaa ogw'esukuru.,Bad mar Ngima e County jiwo ni jo Nairobi mondo obi e kliniki mar malaria nono kinde skul mabiro.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00057,Health,Disease Prevention and Control,"The Ministry of Health announces a cholera outreach exercise in Garissa, starting by Friday.","Wizara ya Afya inatangaza zoezi la kipindupindu katika Garissa, litaanza ifikapo Ijumaa.","Wasaaradda Caafimaadka waxay ku dhawaaqday hawl daacuunka ah oo Garissa, oo bilaabmaysa marka la gaaro Jimcaha.","Ministri y'Ebiombe egotangaza omobaso kwa kipindupindu ase Garissa, ekwamba erinda Ijumaa.","Ministry mar Ngima lando tich mar kolera e Garissa, chakre chopni chieng' Ijumaa.","Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00058,Health,Disease Prevention and Control,The Ministry of Health urges residents of Kilifi to attend the free HIV/AIDS clinic 1st September 2026.,Wizara ya Afya inawahimiza wakazi wa Kilifi kuhudhuria kliniki ya bure ya VVU/UKIMWI tarehe 1 Septemba 2026.,Wasaaradda Caafimaadka waxay ku booriyaysaa dadka Kilifi inay ka qeybgalaan kaliinigga bilaashka ah ee HIV/AIDS-ka 1-da Sebtember 2026.,Ministri y'Ebiombe egotebia abanto b'Kilifi gochia ase kiliniki ekya HIV/UKIMWI bwerabwera ekiro kia 1 Septemba 2026.,Ministry mar Ngima jiwo ni jo Kilifi mondo obi e kliniki mar HIV/AIDS nono tarik 1 Septemba 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00059,Health,Disease Prevention and Control,The Kenya Red Cross calls on all households in Bungoma to complete tuberculosis vaccination by Friday.,Msalaba Mwekundu wa Kenya inatoa wito kwa kaya zote za Bungoma kukamilisha chanjo ya kifua kikuu ifikapo Ijumaa.,Iskaashiga Casumaadka Kenya waxay ku dhiirigelinaysaa qoysaska Bungoma inay dhammaystiraan tallaalka qaaxada marka la gaaro Jimcaha.,Red Cross ya Kenya egoiterera amache aria ase Bungoma okomaliza chanjo ya chifua kikuu erinda Ijumaa.,Red Cross mar Kenya luongo ute duto e Bungoma mondo giti chuoyo mar TB chopni chieng' Ijumaa.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00060,Health,Disease Prevention and Control,"KEMRI announces a HIV/AIDS outreach exercise in Kisii, starting before the end of the month.","KEMRI inatangaza zoezi la VVU/UKIMWI katika Kisii, litaanza kabla ya mwisho wa mwezi.","KEMRI waxay ku dhawaaqday hawl HIV/AIDS-ka ah oo Kisii, oo bilaabmaysa ka hor dhammaadka bisha.","KEMRI egotangaza omobaso kwa HIV/UKIMWI ase Kisii, ekwamba imbere y'okoisia okwaikara.","KEMRI lando tich mar HIV/AIDS e Kisii, chakre kapok dwe orumo.","Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00061,Health,Disease Prevention and Control,KEMRI calls on all households in Machakos to complete cholera vaccination during the coming school term.,KEMRI inatoa wito kwa kaya zote za Machakos kukamilisha chanjo ya kipindupindu muhula ujao wa shule.,KEMRI waxay ku dhiirigelinaysaa qoysaska Machakos inay dhammaystiraan tallaalka daacuunka xilliga dugsiga ee soo socda.,KEMRI egoiterera amache aria ase Machakos okomaliza chanjo ya kipindupindu omwaka ogochaa ogw'esukuru.,KEMRI luongo ute duto e Machakos mondo giti chuoyo mar kolera kinde skul mabiro.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
