PSA_ID,Domain,English,Kiswahili,Target_Language,Source,Source_URL,Date,Metadata
EDU-00099,Education,"The projects include seven smart classrooms for Grade 10, a 67-seater
Earlier today, the Principal Secretary for Basic Education, Mr. John Ololtuaa, commissioned key new facilities at Kimana Girls School in Kajiado County during a thanks giving ceremony.",,,MoE_Kenya_News,https://www.education.go.ke/earlier-today-principal-secretary-basic-education-mr-john-ololtuaa-commissioned-key-new-facilities,2026-06-17,Schools
EDU-00100,Education,"The projects include seven smart classrooms for Grade 10, a 67-seater school bus, an electric school fence, a renovated computer laboratory, a 22-door ablution block and a bus shelter.",,,MoE_Kenya_News,https://www.education.go.ke/earlier-today-principal-secretary-basic-education-mr-john-ololtuaa-commissioned-key-new-facilities,2026-06-17,Schools
EDU-00101,Education,"The PS commended the Ministry of Education, parents, Kajiado South NG-CDF, and the Anderson Foundation under the Water for Life for their partnership, noting that the facilities will strengthen learning, safety, dignity, and access for girls at the school.",,,MoE_Kenya_News,https://www.education.go.ke/earlier-today-principal-secretary-basic-education-mr-john-ololtuaa-commissioned-key-new-facilities,2026-06-17,Schools
EDU-00102,Education,"He also praised Kimana Girls for its strong performance, with 284 students joining university and 156 joining diploma colleges over the last four years, and urged learners to dream boldly and pursue excellence.",,,MoE_Kenya_News,https://www.education.go.ke/earlier-today-principal-secretary-basic-education-mr-john-ololtuaa-commissioned-key-new-facilities,2026-06-17,General
EDU-00103,Education,"Also present in the event were Hon Parashina Sakimba MP Kajiado South, County leadership, principal and school board, partners, parents and education stakeholders.",,,MoE_Kenya_News,https://www.education.go.ke/earlier-today-principal-secretary-basic-education-mr-john-ololtuaa-commissioned-key-new-facilities,2026-06-17,Schools
EDU-00104,Education,"Education CS Julius Migos Ogamba Champions Indigenous Literacy at Machakos Run for the Bibleless
Machakos, Kenya – July 12, 2025
In a moving address delivered at the inaugural Run for the Bibleless event held at Machakos High School, Education Cabinet Secretary Julius Migos Ogamba lauded the efforts of Bible Translation & Literacy (BTL) Kenya for their role in preserving indigenous languages and promoting literacy across Kenya.",,,MoE_Kenya_News,https://www.education.go.ke/education-cs-julius-migos-ogamba-champions-indigenous-literacy-machakos-run-bibleless,2025-07-14,Schools
EDU-00105,Education,"Speaking to a crowd of church leaders, educationists, corporate partners, and enthusiastic runners and walkers, CS Ogamba emphasized the transformative power of language and scripture in shaping society’s moral fabric.",,,MoE_Kenya_News,https://www.education.go.ke/education-cs-julius-migos-ogamba-champions-indigenous-literacy-machakos-run-bibleless,2025-07-14,General
EDU-00106,Education,"Establishment of the proposed Nyamira University College
This afternoon, the Cabinet Secretary for Education, Julius Migos Ogamba held a meeting with his Defence counterpart, Hon.",,,MoE_Kenya_News,https://www.education.go.ke/establishment-proposed-nyamira-university-college,2025-10-03,General
EDU-00107,Education,"Soipan Tuya, at the Department of Defence Headquarters, to discuss the establishment of the proposed Nyamira University College.",,,MoE_Kenya_News,https://www.education.go.ke/establishment-proposed-nyamira-university-college,2025-10-03,General
EDU-00108,Education,"The meeting was also attended by the Principal Secretary, State Department of Defence, Dr. Patrick Mariru and the Vice-Chancellor of Kisii University, Prof. Nathan Ogechi.",,,MoE_Kenya_News,https://www.education.go.ke/establishment-proposed-nyamira-university-college,2025-10-03,General
EDU-00109,Education,Kisii University will be the mentor institution for the proposed university.,,,MoE_Kenya_News,https://www.education.go.ke/establishment-proposed-nyamira-university-college,2025-10-03,General
EDU-00110,Education,The Government will Carry out the first census of Technical and Vocal Education Training Institutions ( Tvets) since independence in 1963.,,,MoE_Kenya_News,https://www.education.go.ke/first-ever-census-tvet-institions-kenya,2026-05-19,Teachers
EDU-00111,Education,"Speaking in Nakuru County during the end of a week long training of Over 200 officials who will oversee the Census,the Director General in charge of Kenya National Bureau of statistics ( KNBS) Macdonald Obuhdo said there has never been any census for the textiary Level of Education since the Country got independence.
""",,,MoE_Kenya_News,https://www.education.go.ke/first-ever-census-tvet-institions-kenya,2026-05-19,Teachers
EDU-00112,Education,"He called upon them to cooperate so as to obtain reliable Data that will assist in policy formulation and development planning.The month fieldwork will involve officers from the State Department for Basic Education, where about 38 Teachers training colleges will be counted and many other details captured.",,,MoE_Kenya_News,https://www.education.go.ke/first-ever-census-tvet-institions-kenya,2026-05-19,Teachers
EDU-00113,Education,"Besides Teachers training colleges,all Medical training colleges will also be Counted and their details documented.Tvets institutions spread across all the 47 Counties will be Visited for various important information which includes their Geographical locations.The Driving schools are among many other institutions Participating .Senior Government officials represented their Departments during the closing ceremony.",,,MoE_Kenya_News,https://www.education.go.ke/first-ever-census-tvet-institions-kenya,2026-05-19,Teachers
EDU-00114,Education,"Skip to main content
Please wait...
Email us: info@education.go.ke
|
FAQs
Select Language
English
Arabic
Bulgarian
Chinese (Traditional)
Czech
French
German
Hebrew
Igbo
Japanese
Portuguese
Russian
Somali
Sudanese
Swahili
Telugu
Yoruba
Open toolbar
Accessibility Tools
Increase Text
Decrease Text
Grayscale
High Contrast
Negative Contrast
Light Background
Links Underline
Readable Font
Reset
Search
Main navigation
Home
About Us
Information
Background Information
Vision & Mission
Service Charter
Past Ministers
State Departments
Leadership
Cabinet Secretary
Principal Secretary
Services
Form One Selection
Scholarships
NEMIS
TVET MIS
Certificate Verification
TVET TRACER
DUAL TVET
Recruitment Application
Programmes
TVET
Basic Education
Higher Education & Research
SECONDARY EDUCATION QUALITY IMPROVEMENT PROJECT(SEQIP)
Secondary Education Equity and Quality Improvement Programme(SEEQIP)
Co-Curricular Activities
SPORTS
Media Centre
News
Events
Speeches
Press Releases
Education in the News
Newsletters
Gallery
Tenders
Downloads
General Documents
Strategic Plan
Service Charter
Circulars & Guidelines
Policies
Legal Documents
Acts
Bills
Regulations
Other Documents
KPEELP Second AF Draft SEP
PRIEDE
Reports
Jobs
A-to-Z Search
Contact
Quality Assurance and Standards
Search
Form One Selection
Breadcrumb
Home
Form One Selection
Online Services
Click here to Access Form One Placement: link 1
Click here to Access Form One Placement: link 2
Services
Form One Selection
NEMIS
Scholarships
TVET MIS
Certificate Verification",,,MoE_Kenya_News,https://www.education.go.ke/form-one-selection,2023-01-01,Teachers
EDU-00115,Education,"FULL TIME SNE DIPLOMA COURSE AT KENYA INSTITUTE OF SPECIAL EDUCATION APPLICATION
FULL TIME SNE DIPLOMA COURSE AT KENYA INSTITUTE OF SPECIAL EDUCATION APPLICATION CLICK THE LINK BELOW TO DOWNLOAD THE APPLICATION FORM AND ADVERT
/sites/default/files/KISE%20DIP%20APPLICATION%20_0.pdf",,,MoE_Kenya_News,https://www.education.go.ke/full-time-sne-diploma-course-kenya-institute-special-education-application,2026-04-10,General
EDU-00116,Education,"Funding for the Education Sector
This morning, the Cabinet Secretary for Education, Julius Migos Ogamba, accompanied by the Principal Secretary, State Department for Basic Education, Prof. Amb.",,,MoE_Kenya_News,https://www.education.go.ke/funding-education-sector,2025-08-20,General
EDU-00117,Education,"Julius Bitok, the Principal Secretary for Technical, Vocational Education and Training, Dr. Esther Thaara Muoria, and the Principal Secretary, State Department for Higher Education, Dr. Beatrice Muganda Inyangala, held a meeting with the Cabinet Secretary, the National Treasury, Hon.",,,MoE_Kenya_News,https://www.education.go.ke/funding-education-sector,2025-08-20,Teachers
EDU-00118,Education,"John Mbadi, to discuss funding for the education sector.",,,MoE_Kenya_News,https://www.education.go.ke/funding-education-sector,2025-08-20,General
EDU-00119,Education,"Grant of Charter to Gretsa University
The Cabinet Secretary for Education, Julius Migos Ogamba, had the honour of joining His Excellency the President for the grant of Charter to Gretsa University.",,,MoE_Kenya_News,https://www.education.go.ke/grant-charter-gretsa-university,2025-11-19,General
EDU-00120,Education,This marks a milestone in the expansion of access to higher education in the country.,,,MoE_Kenya_News,https://www.education.go.ke/grant-charter-gretsa-university,2025-11-19,General
EDU-00121,Education,It also signifies the growing partnership between the Government and the private sector in promoting access to quality and relevant higher education.,,,MoE_Kenya_News,https://www.education.go.ke/grant-charter-gretsa-university,2025-11-19,General
EDU-00122,Education,"H. President William Ruto officially opened The 2nd National conference on Education,at lake Naivasha Resort
President William Ruto has declared the National Education conference which is underway in Naivasha will be entrenched in the ministry of education Calendar of Activities.",,,MoE_Kenya_News,https://www.education.go.ke/h-president-william-ruto-officially-opened-2nd-national-conference-educationat-lake-naivasha-resort,2026-05-08,General
EDU-00123,Education,"Speaking during the conference ,The President said it is a very important forum where all Education Stallholders meet and exchange ideas.",,,MoE_Kenya_News,https://www.education.go.ke/h-president-william-ruto-officially-opened-2nd-national-conference-educationat-lake-naivasha-resort,2026-05-08,General
EDU-00124,Education,This is the Second Conference and it is expected that it will generate far reaching reforms in the Education sector.,,,MoE_Kenya_News,https://www.education.go.ke/h-president-william-ruto-officially-opened-2nd-national-conference-educationat-lake-naivasha-resort,2026-05-08,General
