"PSA_Id","Domain","Class","English","Kiswahili","Ekegusii","Dholuo","Somali","Source","Date","Metadata","English_original"
"63","Agriculture","PSA","Farmers in Isiolo and Meru Counties are invited to participate in the Kenya Vision 2030 4th Medium Term Plan (MTP IV) dissemination Baraza on June 3, 2024.","","","","","https://kilimo.go.ke/agriculture-and-livestock-development-cs-hon-mithika-linturi-leads-the-kenya-vision-2030-4th-medium-term-plan-mtp-iv-dissemination-baraza-in-isiolo-and-meru-counties/","2026-07-14","scraped:MoALD News","Agriculture and Livestock Development CS Hon Mithika Linturi leads the Kenya Vision 2030 4th Medium Term Plan (MTP IV) dissemination Baraza in Isiolo and Meru Counties.View moreJune 3, 2024."
"64","Agriculture","PSA","Farmers are urged to prioritize soil health to improve agricultural productivity.","","","","","https://kilimo.go.ke/cs-mithika-linturi-emphasizes-soil-health-at-africa-fertilizer-and-soil-summit/","2026-07-14","scraped:MoALD News","CS Mithika Linturi Emphasizes Soil Health at Africa Fertilizer and Soil SummitView moreMay 7, 2024."
"65","Agriculture","PSA","Farmers and agribusiness stakeholders are encouraged to engage with the Agri-Preneurs Extension Model as discussed in the recent consultative workshop.","","","","","https://kilimo.go.ke/cs-mithika-linturi-presides-over-a-governors-consultative-workshop-on-the-agri-preneurs-extension-model-at-villa-rosa-kempinski-hotel-nairobi/","2026-07-14","scraped:MoALD News","CS Mithika Linturi presides over a Governors' consultative workshop on the Agri-Preneurs Extension Model at Villa Rosa Kempinski Hotel, NairobiView moreApril 25, 2024."
"66","Agriculture","PSA","The Kenyan Fertilizer and Soil Health delegates forum is taking place at KALRO, Nairobi, on April 24, 2024. Farmers and agribusiness stakeholders are encouraged to attend.","","","","","https://kilimo.go.ke/ps-dr-kipronoh-ronoh-opens-the-kenyan-fertilizer-and-soil-health-delegates-forum-at-kalro-nairobi-ahead-of-the-upcoming-africa-fertilizer-and-soil-health-summit-afsh-that-will-take-place-from-may/","2026-07-14","scraped:MoALD News","PS Dr. Kipronoh Ronoh opens the Kenyan Fertilizer and Soil Health delegates forum at KALRO, NairobiView moreApril 24, 2024."
"67","Agriculture","PSA","Fertilizer e-vouchers for the Long Rain Season are now being distributed. Farmers are encouraged to collect their vouchers promptly to ensure timely access to fertilizers.","","","","","https://kilimo.go.ke/government-officials-and-stakeholders-collaborate-to-facilitate-smooth-distribution-of-fertilizer-e-vouchers-for-long-rain-season/","2026-07-14","scraped:MoALD News","Government Officials and Stakeholders Collaborate to Facilitate Smooth Distribution of Fertilizer E-Vouchers for Long Rain SeasonView moreMarch 26, 2024."
"68","Agriculture","PSA","The Government has launched the Safe Milk Kenya Campaign to boost growth and competitiveness in the dairy sector. Farmers are encouraged to participate for improved standards.","","","","","https://kilimo.go.ke/government-spearheads-safe-milk-kenya-campaign-to-enhance-dairy-sector-growth-and-competitiveness/","2026-07-14","scraped:MoALD News","Government Spearheads Safe Milk Kenya Campaign to Enhance Dairy Sector Growth and CompetitivenessView moreMarch 22, 2024."
"69","Agriculture","PSA","Hungary has established a demo farm in Kirinyaga County to showcase Hungarian agricultural technology. Farmers and agribusiness stakeholders are encouraged to visit and learn.","","","","","https://kilimo.go.ke/5813-2/","2026-07-14","scraped:MoALD News","Hungary establishes a demo farm in Kirinyaga County, showcasing Hungarian agricultural technologyView moreMarch 15, 2024."
"70","Agriculture","PSA","Farmers in Meru County can now access a new mobile grain dryer, receive sunflower seeds, and utilize the newly inaugurated aflatoxin testing lab for enhanced agricultural support.","","","","","https://kilimo.go.ke/cs-mithika-linturi-enhances-agricultural-support-in-meru-county-unveils-mobile-grain-dryer-distributes-sunflower-seeds-and-inaugurates-aflatoxin-testing-lab/","2026-07-14","scraped:MoALD News","CS Mithika Linturi Enhances Agricultural Support in Meru County: Unveils Mobile Grain Dryer, Distributes Sunflower Seeds, and Inaugurates Aflatoxin Testing LabView moreFebruary 1, 2024."
"71","Agriculture","PSA","The government is providing solar mobile grain dryers and subsidized fertilizer to enhance agriculture and food security. Farmers are encouraged to take advantage of these resources.","","","","","https://kilimo.go.ke/cs-mithika-linturi-unveils-solar-mobile-grain-dryers-and-subsidized-fertilizer-to-boost-agriculture-and-food-security-in-nakuru-county/","2026-07-14","scraped:MoALD News","CS Mithika Linturi Unveils Solar Mobile Grain Dryers and Subsidized Fertilizer to Boost Agriculture and Food SecurityView moreJanuary 31, 2024."
"72","Agriculture","PSA","A duty waiver for sugar, rice, and maize imports is under consideration. Affected stakeholders should monitor updates for further information and requirements.","","","","","https://kilimo.go.ke/cs-mithika-linturi-addresses-national-assembly-committee-on-duty-waiver-for-sugar-rice-and-maize-imports/","2026-07-14","scraped:MoALD News","CS Mithika Linturi Addresses National Assembly Committee on Duty Waiver for Sugar, Rice, and Maize ImportsView moreNovember 21, 2023."
"73","Agriculture","PSA","The Murang'a County government has launched a pilot digital system for the distribution of agricultural inputs. Farmers in the area are encouraged to participate.","","","","","https://kilimonews.co.ke/science-and-technology/","2026-07-14","scraped:Kilimo News - Agribusiness","Science and technology. By Kimuri Mwangi Beans have long been at the heart of Kenya's food system, serving By Kimuri Mwangi Agricultural research must move beyond laboratories and deliver measurable improvements in farmers' By Kimuri Mwangi As climate change tightens its grip on Africa's agricultural systems through recurring President Yoweri Kaguta Museveni recently commissioned Uganda's first locally developed anti-tick vaccine at the National By Kimuri Mwangi When Kenya's Cabinet lifted a 10-year ban on genetically modified organisms (GMOs) The Murang'a County government has rolled out a pilot digital system for the distribution of By Kimuri Mwangi For years, 52 acres of ancestral land in Nyakach, Kisumu County, lay By Kimuri Mwangi The false codling moth (FCM) has emerged as one of the most By Kimuri Mwangi The government, through the Kenya Agricultural Livestock Research Organization (KALRO) in partnership By Kimuri Mwangi Growing up in Kitala Village, Konoin Constituency in Bomet County, Karen Cherono By Kimuri Mwangi Kenya has lost an estimated KSh 20.4 billion in the past five By Kimuri Mwangi Agricultural researchers, policymakers, and climate experts from across Africa gathered in Nairobi By Kimuri Mwangi The safety, regulation, and responsible use of pest control products took centre The International Institute of Tropical Agriculture (IITA) is empowering National Plant Protection Organizations in Africa The Pan-Africa Bean Research Alliance (PABRA) from the Allian"
"74","Agriculture","PSA","Bungoma County is enhancing its agricultural sector; farmers are encouraged to participate in new initiatives for improved farming practices.","","","","","https://kilimonews.co.ke/advertisement/to-advertise-here-call-0722560238/","2026-07-14","scraped:Kilimo News - Agribusiness","TO ADVERTISE HERE CALL 0722560238. Home»Advertisement»TO ADVERTISE HERE CALL 0722560238 TO ADVERTISE HERE CALL 0722560238 Bungoma County has taken a significant step towards strengthening its agricultural sector after Governor Kenneth By Henry Kinyua Figures from the AFA Coffee Directorate show that Direct Sales moved 6,066.31 By Kimuri Mwangi The Cooperative Alliance of Kenya (CAK) has moved to reassure millions of By Kimuri Mwangi More than 500 entrepreneurs in Uasin Gishu County have been equipped with By Henry Kinyua The Nairobi Coffee Exchange auction of Wednesday, July 8, 2026, sold 6,622 By Kimuri Mwangi Murang'a County is implementing a targeted agricultural strategy that aligns farming interventions The government will not use Savings and Credit Cooperative Societies (SACCOs) members' savings to finance By Kimuri Mwangi Agroecology emerged as one of the defining themes at the Financing Agri-Food Ethiopia has recorded its highest-ever coffee export earnings, generating a record USD 3 billion during By Kimuri Mwangi The Cooperative Alliance of Kenya (CAK) has called on young Kenyans to Get the latest agriculture news in East Africa Bungoma County has taken a significant step towards strengthening its agricultural sector after Governor Kenneth By Henry Kinyua Figures from the AFA Coffee Directorate show that Direct Sales moved 6,066.31 By Kimuri Mwangi The Cooperative Alliance of Kenya (CAK) has moved to reassure millions of By Kimuri Mwangi More than 500 entrepreneurs"
"75","Agriculture","PSA","Young entrepreneurs in agriculture are facing barriers beyond just access to finance. Stakeholders are urged to provide targeted investment and support to help youth-led agribusinesses thrive.","","","","","https://kilimonews.co.ke/agribusiness/faith-kwambokas-journey-shows-why-youth-need-more-than-capital-to-transform-agriculture/","2026-07-14","scraped:Kilimo News - Agribusiness","Faith Kwamboka's Journey Shows Why Youth Need More Than Capital to Transform Agriculture. Home»Agribusiness»Faith Kwamboka's Journey Shows Why Youth Need More Than Capital to Transform Agriculture By Kimuri Mwangi Access to finance remains one of the biggest barriers preventing young people from turning innovative agricultural ideas into successful businesses, even as they hold the key to transforming Kenya's food systems. The challenge took centre stage at the Third Financing Agri-Food Systems Sustainably (FINAS) Summit in Nairobi, where policymakers, development partners, financial institutions and young agripreneurs examined why many youth-led agribusinesses struggle to grow despite their potential. One of the strongest testimonies came from Faith Kwamboka, Co-founder and Chief Executive Officer of Desiccated Sweetness, whose journey from identifying a local farming challenge to building a growing food processing company reflects both the hurdles young entrepreneurs face and the impact of targeted investment. Growing up in Nyamira County, Kwamboka watched farmers lose large portions of their harvest because they lacked reliable markets and ways to preserve perishable produce. Rather than view the losses as inevitable, she saw an opportunity. ""Growing up, I'd see many farmers lose most of their harvest because they couldn't access a market for their products, and also they didn't have any means of preserving this produce,"" she said. Determined to address the problem, she fo"
"76","Agriculture","PSA","Attention young farmers: Explore opportunities in coffee value addition and learn about processing methods and by-products. Engage with local coffee estates for hands-on experience today.","","","","","https://kilimonews.co.ke/agribusiness/young-and-roasting-john-kamau-leads-the-youth-in-coffee-value-addition/","2026-07-14","scraped:Kilimo News - Agribusiness","Young and Roasting: John Kamau Leads the Youth in Coffee Value Addition. Home»Agribusiness»Young and Roasting: John Kamau Leads the Youth in Coffee Value Addition By Kimuri Mwangi At just 27 years old, John Kamau is redefining what youth participation in agriculture can look like and not from the sidelines, but from the very heart of Kenya's coffee value chain. With a deep understanding that spans from farm practices to final packaging, Kamau is emerging as a powerful force in coffee value addition, a segment still largely unexplored by many young people in the country. Kamau's story begins in the heart of Kenya's coffee estates. ""My father worked in the coffee value chain in various coffee estates. I was born in Kakuzi Coffee Estate, where I started interacting with coffee at a very young age,"" he says. His formative years were spent across three major coffee estates, Kakuzi, Wangu Estate, and Mutaro Estate in Juja, where coffee was not just a crop but a way of life. ""I think my father played a big role in me venturing into the coffee industry,"" Kamau explains. ""From him, I got the interest to know more about coffee. I remember even getting to ask him very weird questions at a very young age, because I was interested in knowing more about coffee."" His curiosity was met with practical lessons from his father, who taught him about different processing methods, wet, dry, and natural, and the potential of by-products such as coffee husks, which can be used to make disposable cup"
