PSA_ID,Domain,English,Kiswahili,Dholuo,Source_Name,Source_URL,Date,Metadata
PSA-1b6e01a0e0fd,health,"However, some changes may affect the virus’s properties, such as how easily it spreads, the associated disease severity, or the performance of vaccines, therapeutic medicines, diagnostic tools, or other public health and social measures.",,,South Africa NICD,https://www.nicd.ac.za/diseases-a-z-index/disease-index-covid-19/surveillance-reports/sars-cov-2-genomic-surveillance-update/,,article_title=SARS-CoV-2 GENOMIC SURVEILLANCE UPDATE - NICD
PSA-c18425772bb4,health,The enhanced data elements help to inform the national response to the COVID-19 pandemic.,,,South Africa NICD,https://www.nicd.ac.za/diseases-a-z-index/disease-index-covid-19/covid-19-resources/,,article_title=COVID-19 technical resources - NICD
PSA-a5640a370f32,health,The reports provide up-to-date information and guidance based on current evidence and inform the National Clinical Guidelines for the Clinical Management of suspected or confirmed COVID-19 disease.,,,South Africa NICD,https://www.nicd.ac.za/diseases-a-z-index/disease-index-covid-19/covid-19-resources/,,article_title=COVID-19 technical resources - NICD
PSA-c4537b2fa278,health,The National Institute for Communicable Diseases aims to give you relevant and helpful information concerning COVID-19.,,,South Africa NICD,https://www.nicd.ac.za/diseases-a-z-index/disease-index-covid-19/advice-for-the-public/,,article_title=COVID-19 ADVICE FOR THE PUBLIC - NICD
PSA-86ba5040b07c,health,Division of Media Relations Benjamin Haynes Media@cdc.gov Mailing address Division of Media Relations Office of Communications Centers for Disease Control and Prevention 1600 Clifton Rd.,,,US CDC Newsroom,https://www.cdc.gov/media/contact-us/index.html,2026-03-09 04:00:00,article_title=CDC Division of Media Relations
PSA-d00e897655e2,health,"CDC is aware of a U.S. citizen working for a humanitarian organization in the Democratic Republic of the Congo (DRC) who has tested positive for Bundibugyo virus , a type of Ebola.",,,US CDC Newsroom,https://www.cdc.gov/media/releases/2026/cdc-ebola-outbreak-in-democratic-republic-of-congo-and-uganda.html,,article_title=CDC Statement on Ebola Outbreak in the Democratic Republic of Congo and Uganda: 7/10/26
PSA-0bb9df173fa7,health,"CDC drives science, public health research, and data innovation in communities across the country by investing in local initiatives to protect everyoneâs health.",,,US CDC Newsroom,https://www.cdc.gov/media/releases/2026/cdc-ebola-outbreak-in-democratic-republic-of-congo-and-uganda.html,,article_title=CDC Statement on Ebola Outbreak in the Democratic Republic of Congo and Uganda: 7/10/26
PSA-89b2c1171399,health,A CDC food safety alert has been posted at https://www.cdc.gov/ecoli/outbreaks/blueberries-07-26/index.html .,,,US CDC Newsroom,https://www.cdc.gov/media/releases/2026/cdc-warns-of-e-coli-outbreak-linked-to-frozen-blueberries.html,,article_title=CDC warns ofE. colioutbreak linked to frozen blueberries.
PSA-0f91e6587103,health,The Centers for Disease Control and Prevention (CDC) is seeing the earliest start to the West Nile virus (WNV) season in the United States with the highest number of human disease cases reported by this time of year since 2004.,,,US CDC Newsroom,https://www.cdc.gov/media/releases/2026/cdc-encourages-americans-to-stay-mosquito-bite-free-during-americas-250th-independence-day-holiday.html,,article_title=CDC Encourages Americans to Stay Mosquito Bite-Free during America's 250th Independence Day holiday weekend
PSA-8c9ff2633b93,health,"Since 2004, an average of 10 human disease cases has been reported to CDC by the end of June.",,,US CDC Newsroom,https://www.cdc.gov/media/releases/2026/cdc-encourages-americans-to-stay-mosquito-bite-free-during-americas-250th-independence-day-holiday.html,,article_title=CDC Encourages Americans to Stay Mosquito Bite-Free during America's 250th Independence Day holiday weekend
PSA-46d5f5f3b185,health,CDC is working closely with public health partners nationwide to monitor disease activity and provide guidance to help communities reduce the risk of infection.,,,US CDC Newsroom,https://www.cdc.gov/media/releases/2026/cdc-encourages-americans-to-stay-mosquito-bite-free-during-americas-250th-independence-day-holiday.html,,article_title=CDC Encourages Americans to Stay Mosquito Bite-Free during America's 250th Independence Day holiday weekend
PSA-84070974353b,health,"Alfonso Tenorio PAHO/WHO Representative in Costa Rica Calle 16, Avenida 6 y 8 Distrito Hospital San Jose, Costa Rica Country/City Code: 506 Telephones: 2521-7045 Dr.",,,PAHO (Pan American Health Organization),https://www.paho.org/en/countries-and-centers,,article_title=Countries and Centers
PSA-21e4bb882573,health,"Ouattara PAHO/WHO Representative in Suriname Ministry of Health Building, Second Floor Rode kruislaan 22 Paramaribo, Suriname Telephone: (+597) 471676 Dr.",,,PAHO (Pan American Health Organization),https://www.paho.org/en/countries-and-centers,,article_title=Countries and Centers
PSA-83079a91bbb8,health,A large outbreak of Bundibugyo virus disease is taking place in the Democratic Republic of the Congo (DRC) and Uganda.,,,ECDC (European Centre for Disease Prevention and Control),https://www.ecdc.europa.eu/en/home,2026-07-07T09:10:12+02:00,article_title=Homepage
PSA-e9c20dafa8be,health,ECDC experts assess risks to Europe and provide guidance to help countries prevent and respond to outbreaks and public health threats.,,,ECDC (European Centre for Disease Prevention and Control),https://www.ecdc.europa.eu/en/home,2026-07-07T09:10:12+02:00,article_title=Homepage
PSA-b1e29ec8e998,health,"The WHO Hub for Pandemic and Epidemic Intelligence supports countries, regional and global actors to address future pandemic and epidemic risks with better access to data, better analytical capacities, and better tools and insights for decision-making.",,,WHO Newsroom,https://www.who.int/redirect-pages/footer/regions,,article_title=Where we work
PSA-a1d3b49cfff5,health,Visit the Director's site Alliance for Primary Health Care in the Americas Better Care for NCDs Initiative Zero preventable maternal deaths Elimination Initiative,,,WHO Newsroom,https://www.who.int/redirect-pages/footer/regions/americas,2026-07-10T15:36:19-04:00,article_title=PAHO Response to the 2026 Venezuela Earthquake
PSA-002c2695c6aa,health,"When carried out using a method recommended by WHO appropriate to the pregnancy duration, and by someone with the necessary skills, abortion is a safe health care intervention (2).",,,WHO Fact Sheets,https://www.who.int/news-room/fact-sheets/detail/abortion,,article_title=Abortion
PSA-df65ec8de078,health,"In 2022, WHO published an updated, consolidated guideline on abortion care, including all WHO recommendations and best practice statements across three domains essential to the provision of abortion care: law and policy, clinical services and service delivery.",,,WHO Fact Sheets,https://www.who.int/news-room/fact-sheets/detail/abortion,,article_title=Abortion
PSA-55c7dc0dabee,health,Global and regional causes of maternal deaths 2009-20: a WHO systematic analysis.,,,WHO Fact Sheets,https://www.who.int/news-room/fact-sheets/detail/abortion,,article_title=Abortion
PSA-72ba9e7fd687,health,European Journal of Public Health 2018. https://www.ncbi.nlm.nih.gov/pubmed/29878101 (3) High prevalence of elder abuse during the COVID-19 pandemic: risk and resilience factors.,,,WHO Fact Sheets,https://www.who.int/news-room/fact-sheets/detail/abuse-of-older-people,,article_title=Abuse of older people
PSA-e2d3a62b169f,health,"Violence during adolescence also increases the risks of injury, HIV and other sexually transmitted infections, mental health problems, poor school performance and dropout, early pregnancy, reproductive health problems, and communicable and noncommunicable diseases.",,,WHO Fact Sheets,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,,article_title=Adolescent and young adult health
PSA-4cbde39d7e11,health,Adolescent mental health fact sheet An estimated 1.7 million adolescents (age 10–19 years) were living with HIV in 2021 with around 90% in the WHO African Region.,,,WHO Fact Sheets,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,,article_title=Adolescent and young adult health
PSA-40a24598afe1,health,"HIV facts in pictures Tuberculosis (TB) is a preventable and curable disease, but it continues to impact the lives and development of millions of children and adolescents.",,,WHO Fact Sheets,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,,article_title=Adolescent and young adult health
PSA-4db650172cfb,health,The Global Tuberculosis Report shows that notification rates in adolescents aged 15–19 years are relatively high compared with younger adolescents.,,,WHO Fact Sheets,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,,article_title=Adolescent and young adult health
PSA-8f8cac469c65,health,"Tuberculosis fact sheet Other infectious diseases Diarrhoea and lower respiratory tract infections (pneumonia) are estimated to be among the top five causes of death for adolescents 10–14 years, with mortality rates being particularly high in African low- and middle-income countries.",,,WHO Fact Sheets,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,,article_title=Adolescent and young adult health
PSA-3015fefc3bbd,health,Diarrhoeal disease fact sheet Early adolescence (9–14 years) is the optimal time for vaccination against HPV infection and it is estimated that if 90% of girls globally get the HPV vaccine more than 40 million lives could be saved over the next century.,,,WHO Fact Sheets,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,,article_title=Adolescent and young adult health
PSA-0eacd2f1fac2,health,Human papillomavirus (HPV) and cervical cancer fact sheet Overall there are proportionally fewer cases of and deaths from COVID-19 disease for adolescents and young adults than for older adults.,,,WHO Fact Sheets,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,,article_title=Adolescent and young adult health
PSA-8c973bfacfdb,health,"However, the pandemic has severe indirect negative effects on young people’s well-being, including on their mental health, loss of education time through school closures, social isolation, physical inactivity, malnutrition and domestic violence.",,,WHO Fact Sheets,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,,article_title=Adolescent and young adult health
PSA-1a2021a120c8,health,"Adolescent pregnancy fact sheet Many of the main causes of mortality in adolescents and young adults have strong links to the environment, including unintentional injuries and infectious diseases.",,,WHO Fact Sheets,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,,article_title=Adolescent and young adult health
PSA-ed9ab06e05aa,health,Regular deworming in areas where intestinal helminths such as hookworm are common is recommended to prevent micronutrient (including iron) deficiencies.,,,WHO Fact Sheets,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,,article_title=Adolescent and young adult health
PSA-95c88a6658b7,health,"Malnutrition fact sheet Healthy diet fact sheet Globally, in 2016, only 1 in 5 adolescents are estimated to meet WHO guidelines on physical activity.",,,WHO Fact Sheets,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,,article_title=Adolescent and young adult health
PSA-295ca39b1df8,health,"To improve adolescent health measurement globally, WHO in collaboration with UNAIDS, UNESCO, UNFAP, UNICEF, UN Women, the World Bank Group, and the World Food Programme (WFP), has established the Global Action for Measurement of Adolescent health (GAMA) Advisory Group .",,,WHO Fact Sheets,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,,article_title=Adolescent and young adult health
PSA-ceea94248399,health,There is growing attention being paid to improving access to quality maternal care for pregnant and parenting adolescents.,,,WHO Fact Sheets,https://www.who.int/news-room/fact-sheets/detail/adolescent-pregnancy,,article_title=Adolescent pregnancy
PSA-417574420743,health,"WHO works with partners to advocate for attention to adolescent pregnancy, to build an evidence base for action, to develop policy and programme support tools, to build capacity and to support countries to address adolescent pregnancy effectively.",,,WHO Fact Sheets,https://www.who.int/news-room/fact-sheets/detail/adolescent-pregnancy,,article_title=Adolescent pregnancy
